season,week,team_name,opponent,result,team_score,opponent_score,is_bye,is_playoff
2001,1,Cammuffs,crown,Loss,56.31,60.92,false,false
2001,1,Flatulent Quadroons,sme,Win,54.47,52.95,false,false
2001,1,Marx Brothers,Recruits,Win,61.02,54.75,false,false
2001,1,No Mercy,angel,Win,54.44,47.75,false,false
2001,1,Recruits,Marx Brothers,Loss,54.75,61.02,false,false
2001,1,angel,No Mercy,Loss,47.75,54.44,false,false
2001,1,clark,,,,,true,false
2001,1,crown,Cammuffs,Win,60.92,56.31,false,false
2001,1,sme,Flatulent Quadroons,Loss,52.95,54.47,false,false
2001,2,Cammuffs,clark,Win,56.37,47.08,false,false
2001,2,Flatulent Quadroons,,,,,true,false
2001,2,Marx Brothers,sme,Loss,54.05,71.62,false,false
2001,2,No Mercy,crown,Loss,45.92,76.47,false,false
2001,2,Recruits,angel,Win,50.34,45.87,false,false
2001,2,angel,Recruits,Loss,45.87,50.34,false,false
2001,2,clark,Cammuffs,Loss,47.08,56.37,false,false
2001,2,crown,No Mercy,Win,76.47,45.92,false,false
2001,2,sme,Marx Brothers,Win,71.62,54.05,false,false
2001,3,Cammuffs,,,,,true,false
2001,3,Flatulent Quadroons,Marx Brothers,Loss,56.09,71.70,false,false
2001,3,Marx Brothers,Flatulent Quadroons,Win,71.70,56.09,false,false
2001,3,No Mercy,clark,Loss,23.33,44.17,false,false
2001,3,Recruits,crown,Win,51.34,46.17,false,false
2001,3,angel,sme,Loss,57.97,80.76,false,false
2001,3,clark,No Mercy,Win,44.17,23.33,false,false
2001,3,crown,Recruits,Loss,46.17,51.34,false,false
2001,3,sme,angel,Win,80.76,57.97,false,false
2001,4,Cammuffs,No Mercy,Loss,53.57,66.17,false,false
2001,4,Flatulent Quadroons,angel,Loss,48.99,51.19,false,false
2001,4,Marx Brothers,,,,,true,false
2001,4,No Mercy,Cammuffs,Win,66.17,53.57,false,false
2001,4,Recruits,clark,Loss,34.60,46.45,false,false
2001,4,angel,Flatulent Quadroons,Win,51.19,48.99,false,false
2001,4,clark,Recruits,Win,46.45,34.60,false,false
2001,4,crown,sme,Win,74.84,60.66,false,false
2001,4,sme,crown,Loss,60.66,74.84,false,false
2001,5,Cammuffs,Recruits,Win,45.37,32.43,false,false
2001,5,Flatulent Quadroons,crown,Win,60.58,37.12,false,false
2001,5,Marx Brothers,angel,Loss,50.81,73.09,false,false
2001,5,No Mercy,,,,,true,false
2001,5,Recruits,Cammuffs,Loss,32.43,45.37,false,false
2001,5,angel,Marx Brothers,Win,73.09,50.81,false,false
2001,5,clark,sme,Loss,61.70,88.39,false,false
2001,5,crown,Flatulent Quadroons,Loss,37.12,60.58,false,false
2001,5,sme,clark,Win,88.39,61.70,false,false
2001,6,Cammuffs,sme,Loss,43.65,46.95,false,false
2001,6,Flatulent Quadroons,clark,Win,46.93,39.43,false,false
2001,6,Marx Brothers,crown,Win,52.59,42.75,false,false
2001,6,No Mercy,Recruits,Loss,21.19,48.33,false,false
2001,6,Recruits,No Mercy,Win,48.33,21.19,false,false
2001,6,angel,,,,,true,false
2001,6,clark,Flatulent Quadroons,Loss,39.43,46.93,false,false
2001,6,crown,Marx Brothers,Loss,42.75,52.59,false,false
2001,6,sme,Cammuffs,Win,46.95,43.65,false,false
2001,7,Cammuffs,Flatulent Quadroons,Win,87.90,47.20,false,false
2001,7,Flatulent Quadroons,Cammuffs,Loss,47.20,87.90,false,false
2001,7,Marx Brothers,clark,Win,71.53,51.91,false,false
2001,7,No Mercy,sme,Win,60.06,46.22,false,false
2001,7,Recruits,,,,,true,false
2001,7,angel,crown,Loss,46.43,49.72,false,false
2001,7,clark,Marx Brothers,Loss,51.91,71.53,false,false
2001,7,crown,angel,Win,49.72,46.43,false,false
2001,7,sme,No Mercy,Loss,46.22,60.06,false,false
2001,8,Cammuffs,Marx Brothers,Loss,26.77,39.32,false,false
2001,8,Flatulent Quadroons,No Mercy,Loss,51.92,65.13,false,false
2001,8,Marx Brothers,Cammuffs,Win,39.32,26.77,false,false
2001,8,No Mercy,Flatulent Quadroons,Win,65.13,51.92,false,false
2001,8,Recruits,sme,Loss,50.06,52.20,false,false
2001,8,angel,clark,Win,52.17,48.98,false,false
2001,8,clark,angel,Loss,48.98,52.17,false,false
2001,8,crown,,,,,true,false
2001,8,sme,Recruits,Win,52.20,50.06,false,false
2001,9,Cammuffs,angel,Loss,39.43,97.84,false,false
2001,9,Flatulent Quadroons,Recruits,Loss,43.70,51.71,false,false
2001,9,Marx Brothers,No Mercy,Win,95.24,45.28,false,false
2001,9,No Mercy,Marx Brothers,Loss,45.28,95.24,false,false
2001,9,Recruits,Flatulent Quadroons,Win,51.71,43.70,false,false
2001,9,angel,Cammuffs,Win,97.84,39.43,false,false
2001,9,clark,crown,Loss,44.23,62.11,false,false
2001,9,crown,clark,Win,62.11,44.23,false,false
2001,9,sme,,,,,true,false
2001,10,Cammuffs,crown,Win,63.48,51.84,false,false
2001,10,Flatulent Quadroons,sme,Loss,39.79,68.74,false,false
2001,10,Marx Brothers,Recruits,Win,79.42,55.88,false,false
2001,10,No Mercy,angel,Loss,21.65,94.65,false,false
2001,10,Recruits,Marx Brothers,Loss,55.88,79.42,false,false
2001,10,angel,No Mercy,Win,94.65,21.65,false,false
2001,10,clark,,,,,true,false
2001,10,crown,Cammuffs,Loss,51.84,63.48,false,false
2001,10,sme,Flatulent Quadroons,Win,68.74,39.79,false,false
2001,11,Cammuffs,clark,Win,77.51,35.22,false,false
2001,11,Flatulent Quadroons,,,,,true,false
2001,11,Marx Brothers,sme,Loss,60.17,74.84,false,false
2001,11,No Mercy,crown,Win,42.65,28.60,false,false
2001,11,Recruits,angel,Loss,27.09,57.33,false,false
2001,11,angel,Recruits,Win,57.33,27.09,false,false
2001,11,clark,Cammuffs,Loss,35.22,77.51,false,false
2001,11,crown,No Mercy,Loss,28.60,42.65,false,false
2001,11,sme,Marx Brothers,Win,74.84,60.17,false,false
2001,12,Cammuffs,,,,,true,false
2001,12,Flatulent Quadroons,Marx Brothers,Loss,39.60,88.24,false,false
2001,12,Marx Brothers,Flatulent Quadroons,Win,88.24,39.60,false,false
2001,12,No Mercy,clark,Loss,43.26,85.19,false,false
2001,12,Recruits,crown,Loss,43.23,59.55,false,false
2001,12,angel,sme,Loss,62.28,82.69,false,false
2001,12,clark,No Mercy,Win,85.19,43.26,false,false
2001,12,crown,Recruits,Win,59.55,43.23,false,false
2001,12,sme,angel,Win,82.69,62.28,false,false
2001,13,Cammuffs,No Mercy,Win,54.68,52.80,false,false
2001,13,Flatulent Quadroons,angel,Win,51.35,37.03,false,false
2001,13,Marx Brothers,,,,,true,false
2001,13,No Mercy,Cammuffs,Loss,52.80,54.68,false,false
2001,13,Recruits,clark,Win,47.72,41.88,false,false
2001,13,angel,Flatulent Quadroons,Loss,37.03,51.35,false,false
2001,13,clark,Recruits,Loss,41.88,47.72,false,false
2001,13,crown,sme,Loss,24.16,60.54,false,false
2001,13,sme,crown,Win,60.54,24.16,false,false
2001,14,Cammuffs,Recruits,Win,51.04,33.85,false,false
2001,14,Flatulent Quadroons,crown,Loss,23.50,62.70,false,false
2001,14,Marx Brothers,angel,Loss,39.07,51.96,false,false
2001,14,No Mercy,,,,,true,false
2001,14,Recruits,Cammuffs,Loss,33.85,51.04,false,false
2001,14,angel,Marx Brothers,Win,51.96,39.07,false,false
2001,14,clark,sme,Win,56.86,56.82,false,false
2001,14,crown,Flatulent Quadroons,Win,62.70,23.50,false,false
2001,14,sme,clark,Loss,56.82,56.86,false,false
2001,15,Cammuffs,sme,Loss,63.26,69.03,false,false
2001,15,Flatulent Quadroons,clark,Loss,24.56,44.04,false,false
2001,15,Marx Brothers,crown,Win,83.33,61.96,false,false
2001,15,No Mercy,Recruits,Loss,14.30,39.94,false,false
2001,15,Recruits,No Mercy,Win,39.94,14.30,false,false
2001,15,angel,,,,,true,false
2001,15,clark,Flatulent Quadroons,Win,44.04,24.56,false,false
2001,15,crown,Marx Brothers,Loss,61.96,83.33,false,false
2001,15,sme,Cammuffs,Win,69.03,63.26,false,false
2001,16,Cammuffs,sme,Win,75.52,59.08,false,true
2001,16,Marx Brothers,angel,Loss,65.91,80.33,false,true
2001,16,No Mercy,crown,Win,52.56,39.35,false,true
2001,16,Recruits,clark,Win,69.30,54.03,false,true
2001,16,angel,Marx Brothers,Win,80.33,65.91,false,true
2001,16,clark,Recruits,Loss,54.03,69.30,false,true
2001,16,crown,No Mercy,Loss,39.35,52.56,false,true
2001,16,sme,Cammuffs,Loss,59.08,75.52,false,true
2001,17,Cammuffs,angel,Loss,55.46,59.01,false,true
2001,17,Marx Brothers,sme,Win,75.53,73.35,false,true
2001,17,No Mercy,Recruits,Win,33.83,27.12,false,true
2001,17,Recruits,No Mercy,Loss,27.12,33.83,false,true
2001,17,angel,Cammuffs,Win,59.01,55.46,false,true
2001,17,clark,crown,Win,86.75,21.07,false,true
2001,17,crown,clark,Loss,21.07,86.75,false,true
2001,17,sme,Marx Brothers,Loss,73.35,75.53,false,true
2002,1,Atom Smashers,Team Duff,Win,67.08,65.78,false,false
2002,1,Cammuffs,sme,Loss,71.77,93.48,false,false
2002,1,Guinness On Tap,,,,,true,false
2002,1,Pilsner Urquell FC,watch yourself,Loss,64.59,87.98,false,false
2002,1,Team Duff,Atom Smashers,Loss,65.78,67.08,false,false
2002,1,Team Old Style,mini ditka's bitches,Loss,64.82,68.90,false,false
2002,1,angel,crown,Win,90.02,82.79,false,false
2002,1,crown,angel,Loss,82.79,90.02,false,false
2002,1,mini ditka's bitches,Team Old Style,Win,68.90,64.82,false,false
2002,1,sme,Cammuffs,Win,93.48,71.77,false,false
2002,1,watch yourself,Pilsner Urquell FC,Win,87.98,64.59,false,false
2002,2,Atom Smashers,mini ditka's bitches,Win,85.46,60.72,false,false
2002,2,Cammuffs,,,,,true,false
2002,2,Guinness On Tap,Team Duff,Loss,66.68,68.27,false,false
2002,2,Pilsner Urquell FC,crown,Win,88.29,63.59,false,false
2002,2,Team Duff,Guinness On Tap,Win,68.27,66.68,false,false
2002,2,Team Old Style,watch yourself,Loss,49.60,69.32,false,false
2002,2,angel,sme,Loss,53.63,58.95,false,false
2002,2,crown,Pilsner Urquell FC,Loss,63.59,88.29,false,false
2002,2,mini ditka's bitches,Atom Smashers,Loss,60.72,85.46,false,false
2002,2,sme,angel,Win,58.95,53.63,false,false
2002,2,watch yourself,Team Old Style,Win,69.32,49.60,false,false
2002,3,Atom Smashers,watch yourself,Win,74.98,61.72,false,false
2002,3,Cammuffs,angel,Loss,63.32,76.09,false,false
2002,3,Guinness On Tap,mini ditka's bitches,Win,47.27,35.67,false,false
2002,3,Pilsner Urquell FC,sme,Loss,59.19,70.89,false,false
2002,3,Team Duff,,,,,true,false
2002,3,Team Old Style,crown,Loss,63.03,91.81,false,false
2002,3,angel,Cammuffs,Win,76.09,63.32,false,false
2002,3,crown,Team Old Style,Win,91.81,63.03,false,false
2002,3,mini ditka's bitches,Guinness On Tap,Loss,35.67,47.27,false,false
2002,3,sme,Pilsner Urquell FC,Win,70.89,59.19,false,false
2002,3,watch yourself,Atom Smashers,Loss,61.72,74.98,false,false
2002,4,Atom Smashers,crown,Win,81.12,51.88,false,false
2002,4,Cammuffs,Pilsner Urquell FC,Loss,61.01,72.28,false,false
2002,4,Guinness On Tap,watch yourself,Win,56.16,55.56,false,false
2002,4,Pilsner Urquell FC,Cammuffs,Win,72.28,61.01,false,false
2002,4,Team Duff,mini ditka's bitches,Win,104.01,49.69,false,false
2002,4,Team Old Style,sme,Win,62.54,53.95,false,false
2002,4,angel,,,,,true,false
2002,4,crown,Atom Smashers,Loss,51.88,81.12,false,false
2002,4,mini ditka's bitches,Team Duff,Loss,49.69,104.01,false,false
2002,4,sme,Team Old Style,Loss,53.95,62.54,false,false
2002,4,watch yourself,Guinness On Tap,Loss,55.56,56.16,false,false
2002,5,Atom Smashers,sme,Win,92.79,90.93,false,false
2002,5,Cammuffs,Team Old Style,Loss,64.24,92.98,false,false
2002,5,Guinness On Tap,crown,Win,66.87,44.99,false,false
2002,5,Pilsner Urquell FC,angel,Win,88.70,55.21,false,false
2002,5,Team Duff,watch yourself,Loss,45.65,85.75,false,false
2002,5,Team Old Style,Cammuffs,Win,92.98,64.24,false,false
2002,5,angel,Pilsner Urquell FC,Loss,55.21,88.70,false,false
2002,5,crown,Guinness On Tap,Loss,44.99,66.87,false,false
2002,5,mini ditka's bitches,,,,,true,false
2002,5,sme,Atom Smashers,Loss,90.93,92.79,false,false
2002,5,watch yourself,Team Duff,Win,85.75,45.65,false,false
2002,6,Atom Smashers,Cammuffs,Loss,34.64,88.18,false,false
2002,6,Cammuffs,Atom Smashers,Win,88.18,34.64,false,false
2002,6,Guinness On Tap,sme,Loss,39.85,63.74,false,false
2002,6,Pilsner Urquell FC,,,,,true,false
2002,6,Team Duff,crown,Win,82.67,79.85,false,false
2002,6,Team Old Style,angel,Win,67.04,49.82,false,false
2002,6,angel,Team Old Style,Loss,49.82,67.04,false,false
2002,6,crown,Team Duff,Loss,79.85,82.67,false,false
2002,6,mini ditka's bitches,watch yourself,Loss,59.72,82.61,false,false
2002,6,sme,Guinness On Tap,Win,63.74,39.85,false,false
2002,6,watch yourself,mini ditka's bitches,Win,82.61,59.72,false,false
2002,7,Atom Smashers,angel,Win,84.37,82.26,false,false
2002,7,Cammuffs,Guinness On Tap,Loss,76.65,98.32,false,false
2002,7,Guinness On Tap,Cammuffs,Win,98.32,76.65,false,false
2002,7,Pilsner Urquell FC,Team Old Style,Loss,59.49,62.35,false,false
2002,7,Team Duff,sme,Loss,29.44,56.18,false,false
2002,7,Team Old Style,Pilsner Urquell FC,Win,62.35,59.49,false,false
2002,7,angel,Atom Smashers,Loss,82.26,84.37,false,false
2002,7,crown,mini ditka's bitches,Win,97.43,42.49,false,false
2002,7,mini ditka's bitches,crown,Loss,42.49,97.43,false,false
2002,7,sme,Team Duff,Win,56.18,29.44,false,false
2002,7,watch yourself,,,,,true,false
2002,8,Atom Smashers,Pilsner Urquell FC,Loss,42.33,56.24,false,false
2002,8,Cammuffs,Team Duff,Win,82.09,53.50,false,false
2002,8,Guinness On Tap,angel,Win,53.63,47.88,false,false
2002,8,Pilsner Urquell FC,Atom Smashers,Win,56.24,42.33,false,false
2002,8,Team Duff,Cammuffs,Loss,53.50,82.09,false,false
2002,8,Team Old Style,,,,,true,false
2002,8,angel,Guinness On Tap,Loss,47.88,53.63,false,false
2002,8,crown,watch yourself,Win,77.14,37.00,false,false
2002,8,mini ditka's bitches,sme,Win,73.95,58.18,false,false
2002,8,sme,mini ditka's bitches,Loss,58.18,73.95,false,false
2002,8,watch yourself,crown,Loss,37.00,77.14,false,false
2002,9,Atom Smashers,Team Old Style,Loss,29.18,75.79,false,false
2002,9,Cammuffs,mini ditka's bitches,Win,50.40,35.72,false,false
2002,9,Guinness On Tap,Pilsner Urquell FC,Loss,54.28,66.23,false,false
2002,9,Pilsner Urquell FC,Guinness On Tap,Win,66.23,54.28,false,false
2002,9,Team Duff,angel,Loss,38.89,45.58,false,false
2002,9,Team Old Style,Atom Smashers,Win,75.79,29.18,false,false
2002,9,angel,Team Duff,Win,45.58,38.89,false,false
2002,9,crown,,,,,true,false
2002,9,mini ditka's bitches,Cammuffs,Loss,35.72,50.40,false,false
2002,9,sme,watch yourself,Win,57.04,31.97,false,false
2002,9,watch yourself,sme,Loss,31.97,57.04,false,false
2002,10,Atom Smashers,,,,,true,false
2002,10,Cammuffs,watch yourself,Win,94.16,61.37,false,false
2002,10,Guinness On Tap,Team Old Style,Loss,36.46,73.40,false,false
2002,10,Pilsner Urquell FC,Team Duff,Loss,45.62,93.08,false,false
2002,10,Team Duff,Pilsner Urquell FC,Win,93.08,45.62,false,false
2002,10,Team Old Style,Guinness On Tap,Win,73.40,36.46,false,false
2002,10,angel,mini ditka's bitches,Win,77.31,73.76,false,false
2002,10,crown,sme,Loss,57.28,60.72,false,false
2002,10,mini ditka's bitches,angel,Loss,73.76,77.31,false,false
2002,10,sme,crown,Win,60.72,57.28,false,false
2002,10,watch yourself,Cammuffs,Loss,61.37,94.16,false,false
2002,11,Atom Smashers,Guinness On Tap,Win,54.04,43.68,false,false
2002,11,Cammuffs,crown,Win,73.55,56.23,false,false
2002,11,Guinness On Tap,Atom Smashers,Loss,43.68,54.04,false,false
2002,11,Pilsner Urquell FC,mini ditka's bitches,Win,77.10,58.65,false,false
2002,11,Team Duff,Team Old Style,Loss,54.39,76.49,false,false
2002,11,Team Old Style,Team Duff,Win,76.49,54.39,false,false
2002,11,angel,watch yourself,Win,74.39,62.84,false,false
2002,11,crown,Cammuffs,Loss,56.23,73.55,false,false
2002,11,mini ditka's bitches,Pilsner Urquell FC,Loss,58.65,77.10,false,false
2002,11,sme,,,,,true,false
2002,11,watch yourself,angel,Loss,62.84,74.39,false,false
2002,12,Atom Smashers,Team Duff,Win,80.45,76.87,false,false
2002,12,Cammuffs,sme,Win,94.32,36.32,false,false
2002,12,Guinness On Tap,,,,,true,false
2002,12,Pilsner Urquell FC,watch yourself,Loss,57.51,66.94,false,false
2002,12,Team Duff,Atom Smashers,Loss,76.87,80.45,false,false
2002,12,Team Old Style,mini ditka's bitches,Win,100.48,77.79,false,false
2002,12,angel,crown,Loss,47.78,57.11,false,false
2002,12,crown,angel,Win,57.11,47.78,false,false
2002,12,mini ditka's bitches,Team Old Style,Loss,77.79,100.48,false,false
2002,12,sme,Cammuffs,Loss,36.32,94.32,false,false
2002,12,watch yourself,Pilsner Urquell FC,Win,66.94,57.51,false,false
2002,13,Atom Smashers,mini ditka's bitches,Loss,76.84,98.81,false,false
2002,13,Cammuffs,,,,,true,false
2002,13,Guinness On Tap,Team Duff,Loss,43.05,59.11,false,false
2002,13,Pilsner Urquell FC,crown,Loss,42.45,55.35,false,false
2002,13,Team Duff,Guinness On Tap,Win,59.11,43.05,false,false
2002,13,Team Old Style,watch yourself,Loss,60.43,69.40,false,false
2002,13,angel,sme,Win,93.05,43.87,false,false
2002,13,crown,Pilsner Urquell FC,Win,55.35,42.45,false,false
2002,13,mini ditka's bitches,Atom Smashers,Win,98.81,76.84,false,false
2002,13,sme,angel,Loss,43.87,93.05,false,false
2002,13,watch yourself,Team Old Style,Win,69.40,60.43,false,false
2002,14,Atom Smashers,watch yourself,Loss,32.41,57.51,false,false
2002,14,Cammuffs,angel,Win,92.41,73.24,false,false
2002,14,Guinness On Tap,mini ditka's bitches,Loss,33.23,50.60,false,false
2002,14,Pilsner Urquell FC,sme,Loss,66.73,70.98,false,false
2002,14,Team Duff,,,,,true,false
2002,14,Team Old Style,crown,Win,100.52,65.61,false,false
2002,14,angel,Cammuffs,Loss,73.24,92.41,false,false
2002,14,crown,Team Old Style,Loss,65.61,100.52,false,false
2002,14,mini ditka's bitches,Guinness On Tap,Win,50.60,33.23,false,false
2002,14,sme,Pilsner Urquell FC,Win,70.98,66.73,false,false
2002,14,watch yourself,Atom Smashers,Win,57.51,32.41,false,false
2002,15,Atom Smashers,Pilsner Urquell FC,Loss,50.88,53.01,false,true
2002,15,Cammuffs,watch yourself,Loss,81.58,88.24,false,true
2002,15,Pilsner Urquell FC,Atom Smashers,Win,53.01,50.88,false,true
2002,15,Team Duff,Team Old Style,Loss,53.62,72.27,false,true
2002,15,Team Old Style,Team Duff,Win,72.27,53.62,false,true
2002,15,angel,sme,Win,73.13,61.17,false,true
2002,15,sme,angel,Loss,61.17,73.13,false,true
2002,15,watch yourself,Cammuffs,Win,88.24,81.58,false,true
2002,16,Atom Smashers,sme,Loss,45.07,80.38,false,true
2002,16,Cammuffs,Team Duff,Win,61.47,61.25,false,true
2002,16,Pilsner Urquell FC,angel,Loss,59.21,66.12,false,true
2002,16,Team Duff,Cammuffs,Loss,61.25,61.47,false,true
2002,16,Team Old Style,watch yourself,Win,52.94,28.38,false,true
2002,16,angel,Pilsner Urquell FC,Win,66.12,59.21,false,true
2002,16,sme,Atom Smashers,Win,80.38,45.07,false,true
2002,16,watch yourself,Team Old Style,Loss,28.38,52.94,false,true
2002,17,Atom Smashers,Team Duff,Loss,31.13,60.71,false,true
2002,17,Cammuffs,sme,Win,62.27,58.44,false,true
2002,17,Pilsner Urquell FC,watch yourself,Win,79.77,76.14,false,true
2002,17,Team Duff,Atom Smashers,Win,60.71,31.13,false,true
2002,17,Team Old Style,angel,Loss,49.10,75.63,false,true
2002,17,angel,Team Old Style,Win,75.63,49.10,false,true
2002,17,sme,Cammuffs,Loss,58.44,62.27,false,true
2002,17,watch yourself,Pilsner Urquell FC,Loss,76.14,79.77,false,true
2003,1,1043,crabby jamie,Loss,30.56,48.92,false,false
2003,1,Budweiser,vimilakirti,Win,73.33,63.01,false,false
2003,1,Cammuffs,crown,Loss,39.50,70.88,false,false
2003,1,Ditkas Mustache,Pilsner Urquell FC,Win,77.55,29.53,false,false
2003,1,Guinness on Tap,team old style,Loss,39.76,67.19,false,false
2003,1,Pilsner Urquell FC,Ditkas Mustache,Loss,29.53,77.55,false,false
2003,1,Team Duff,Team Tupa,Win,76.63,64.39,false,false
2003,1,Team Tupa,Team Duff,Loss,64.39,76.63,false,false
2003,1,crabby jamie,1043,Win,48.92,30.56,false,false
2003,1,crown,Cammuffs,Win,70.88,39.50,false,false
2003,1,team old style,Guinness on Tap,Win,67.19,39.76,false,false
2003,1,vimilakirti,Budweiser,Loss,63.01,73.33,false,false
2003,2,1043,team old style,Loss,97.82,110.90,false,false
2003,2,Budweiser,Team Tupa,Loss,43.46,48.30,false,false
2003,2,Cammuffs,Team Duff,Win,79.27,52.76,false,false
2003,2,Ditkas Mustache,crown,Win,67.69,66.59,false,false
2003,2,Guinness on Tap,Pilsner Urquell FC,Loss,39.07,49.53,false,false
2003,2,Pilsner Urquell FC,Guinness on Tap,Win,49.53,39.07,false,false
2003,2,Team Duff,Cammuffs,Loss,52.76,79.27,false,false
2003,2,Team Tupa,Budweiser,Win,48.30,43.46,false,false
2003,2,crabby jamie,vimilakirti,Loss,50.21,64.68,false,false
2003,2,crown,Ditkas Mustache,Loss,66.59,67.69,false,false
2003,2,team old style,1043,Win,110.90,97.82,false,false
2003,2,vimilakirti,crabby jamie,Win,64.68,50.21,false,false
2003,3,1043,Pilsner Urquell FC,Win,63.07,59.95,false,false
2003,3,Budweiser,crabby jamie,Loss,53.93,69.32,false,false
2003,3,Cammuffs,Team Tupa,Win,42.30,39.64,false,false
2003,3,Ditkas Mustache,Team Duff,Loss,23.20,81.79,false,false
2003,3,Guinness on Tap,crown,Win,45.93,21.56,false,false
2003,3,Pilsner Urquell FC,1043,Loss,59.95,63.07,false,false
2003,3,Team Duff,Ditkas Mustache,Win,81.79,23.20,false,false
2003,3,Team Tupa,Cammuffs,Loss,39.64,42.30,false,false
2003,3,crabby jamie,Budweiser,Win,69.32,53.93,false,false
2003,3,crown,Guinness on Tap,Loss,21.56,45.93,false,false
2003,3,team old style,vimilakirti,Win,72.87,37.05,false,false
2003,3,vimilakirti,team old style,Loss,37.05,72.87,false,false
2003,4,1043,crown,Win,93.39,63.16,false,false
2003,4,Budweiser,team old style,Win,54.81,51.04,false,false
2003,4,Cammuffs,Ditkas Mustache,Win,52.59,51.31,false,false
2003,4,Ditkas Mustache,Cammuffs,Loss,51.31,52.59,false,false
2003,4,Guinness on Tap,Team Duff,Win,74.76,46.37,false,false
2003,4,Pilsner Urquell FC,vimilakirti,Loss,26.12,91.58,false,false
2003,4,Team Duff,Guinness on Tap,Loss,46.37,74.76,false,false
2003,4,Team Tupa,crabby jamie,Loss,56.63,103.20,false,false
2003,4,crabby jamie,Team Tupa,Win,103.20,56.63,false,false
2003,4,crown,1043,Loss,63.16,93.39,false,false
2003,4,team old style,Budweiser,Loss,51.04,54.81,false,false
2003,4,vimilakirti,Pilsner Urquell FC,Win,91.58,26.12,false,false
2003,5,1043,Team Duff,Loss,46.23,54.45,false,false
2003,5,Budweiser,Pilsner Urquell FC,Win,55.66,35.22,false,false
2003,5,Cammuffs,Guinness on Tap,Loss,43.57,45.59,false,false
2003,5,Ditkas Mustache,Team Tupa,Win,84.43,67.86,false,false
2003,5,Guinness on Tap,Cammuffs,Win,45.59,43.57,false,false
2003,5,Pilsner Urquell FC,Budweiser,Loss,35.22,55.66,false,false
2003,5,Team Duff,1043,Win,54.45,46.23,false,false
2003,5,Team Tupa,Ditkas Mustache,Loss,67.86,84.43,false,false
2003,5,crabby jamie,team old style,Loss,39.77,49.87,false,false
2003,5,crown,vimilakirti,Loss,71.55,83.12,false,false
2003,5,team old style,crabby jamie,Win,49.87,39.77,false,false
2003,5,vimilakirti,crown,Win,83.12,71.55,false,false
2003,6,1043,Cammuffs,Win,65.29,60.65,false,false
2003,6,Budweiser,crown,Win,61.60,39.96,false,false
2003,6,Cammuffs,1043,Loss,60.65,65.29,false,false
2003,6,Ditkas Mustache,Guinness on Tap,Loss,50.53,57.07,false,false
2003,6,Guinness on Tap,Ditkas Mustache,Win,57.07,50.53,false,false
2003,6,Pilsner Urquell FC,crabby jamie,Win,48.41,46.66,false,false
2003,6,Team Duff,vimilakirti,Win,70.37,66.49,false,false
2003,6,Team Tupa,team old style,Win,67.76,60.93,false,false
2003,6,crabby jamie,Pilsner Urquell FC,Loss,46.66,48.41,false,false
2003,6,crown,Budweiser,Loss,39.96,61.60,false,false
2003,6,team old style,Team Tupa,Loss,60.93,67.76,false,false
2003,6,vimilakirti,Team Duff,Loss,66.49,70.37,false,false
2003,7,1043,Ditkas Mustache,Loss,53.74,68.04,false,false
2003,7,Budweiser,Team Duff,Loss,41.56,79.95,false,false
2003,7,Cammuffs,vimilakirti,Win,68.68,62.51,false,false
2003,7,Ditkas Mustache,1043,Win,68.04,53.74,false,false
2003,7,Guinness on Tap,Team Tupa,Win,51.93,47.37,false,false
2003,7,Pilsner Urquell FC,team old style,Win,67.49,62.69,false,false
2003,7,Team Duff,Budweiser,Win,79.95,41.56,false,false
2003,7,Team Tupa,Guinness on Tap,Loss,47.37,51.93,false,false
2003,7,crabby jamie,crown,Win,71.04,40.56,false,false
2003,7,crown,crabby jamie,Loss,40.56,71.04,false,false
2003,7,team old style,Pilsner Urquell FC,Loss,62.69,67.49,false,false
2003,7,vimilakirti,Cammuffs,Loss,62.51,68.68,false,false
2003,8,1043,Guinness on Tap,Loss,44.10,82.34,false,false
2003,8,Budweiser,Cammuffs,Win,96.04,59.09,false,false
2003,8,Cammuffs,Budweiser,Loss,59.09,96.04,false,false
2003,8,Ditkas Mustache,vimilakirti,Loss,72.03,76.02,false,false
2003,8,Guinness on Tap,1043,Win,82.34,44.10,false,false
2003,8,Pilsner Urquell FC,Team Tupa,Win,56.94,50.77,false,false
2003,8,Team Duff,crabby jamie,Loss,48.99,74.13,false,false
2003,8,Team Tupa,Pilsner Urquell FC,Loss,50.77,56.94,false,false
2003,8,crabby jamie,Team Duff,Win,74.13,48.99,false,false
2003,8,crown,team old style,Loss,58.61,80.82,false,false
2003,8,team old style,crown,Win,80.82,58.61,false,false
2003,8,vimilakirti,Ditkas Mustache,Win,76.02,72.03,false,false
2003,9,1043,Team Tupa,Win,64.21,51.87,false,false
2003,9,Budweiser,Ditkas Mustache,Loss,43.70,94.47,false,false
2003,9,Cammuffs,crabby jamie,Loss,29.15,69.67,false,false
2003,9,Ditkas Mustache,Budweiser,Win,94.47,43.70,false,false
2003,9,Guinness on Tap,vimilakirti,Win,74.29,68.43,false,false
2003,9,Pilsner Urquell FC,crown,Win,55.04,53.02,false,false
2003,9,Team Duff,team old style,Win,75.87,58.21,false,false
2003,9,Team Tupa,1043,Loss,51.87,64.21,false,false
2003,9,crabby jamie,Cammuffs,Win,69.67,29.15,false,false
2003,9,crown,Pilsner Urquell FC,Loss,53.02,55.04,false,false
